Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2024-09-30 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.834
2024-10-01 00:00:00+05:30,BEAR,OOL,BEAR,TR,0.199
2024-10-03 00:00:00+05:30,BULL,OBR,TR,BEAR,-1.592
2024-10-04 00:00:00+05:30,TR,OIM,TR,TR,-0.088
2024-10-07 00:00:00+05:30,BEAR,OAR,BEAR,BEAR,-1.963
2024-10-08 00:00:00+05:30,TR,OOL,BEAR,BULL,3.266
2024-10-09 00:00:00+05:30,TR,OOH,BULL,TR,-0.29
2024-10-10 00:00:00+05:30,TR,OIM,BEAR,TR,-0.145
2024-10-11 00:00:00+05:30,TR,OOL,TR,TR,0.0
2024-10-14 00:00:00+05:30,BEAR,OIM,BEAR,TR,-0.468
2024-10-15 00:00:00+05:30,BEAR,OIM,BEAR,TR,-0.546
2024-10-16 00:00:00+05:30,TR,OOL,BEAR,BEAR,-0.992
2024-10-17 00:00:00+05:30,BEAR,OIM,BEAR,BEAR,-0.887
2024-10-18 00:00:00+05:30,BULL,OOL,BEAR,TR,0.228
2024-10-21 00:00:00+05:30,BEAR,OAR,TR,BEAR,-0.937
2024-10-22 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-2.612
2024-10-23 00:00:00+05:30,TR,OOL,BEAR,TR,0.016
2024-10-24 00:00:00+05:30,TR,OOL,TR,TR,0.286
2024-10-25 00:00:00+05:30,BEAR,OOH,TR,BEAR,-0.704
2024-10-28 00:00:00+05:30,BEAR,OOH,TR,BULL,1.359
2024-10-29 00:00:00+05:30,TR,OOH,TR,BULL,2.767
2024-10-30 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-0.866
2024-10-31 00:00:00+05:30,BULL,OOL,BEAR,TR,0.592
2024-11-01 00:00:00+05:30,TR,OAR,TR,TR,0.0
2024-11-04 00:00:00+05:30,BEAR,OOH,TR,BEAR,-0.989
2024-11-05 00:00:00+05:30,TR,OOL,BEAR,TR,0.578
2024-11-06 00:00:00+05:30,TR,OOH,TR,BULL,0.663
2024-11-07 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-1.028
2024-11-08 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-0.783
2024-11-11 00:00:00+05:30,TR,OBR,BEAR,TR,-0.159
2024-11-12 00:00:00+05:30,BULL,OOL,TR,BEAR,-1.399
2024-11-13 00:00:00+05:30,BEAR,OOL,TR,BEAR,-1.53
2024-11-14 00:00:00+05:30,BULL,OIM,BEAR,BULL,1.987
2024-11-18 00:00:00+05:30,BEAR,OOH,BULL,BULL,1.143
2024-11-19 00:00:00+05:30,TR,OIM,TR,TR,-0.125
2024-11-21 00:00:00+05:30,TR,OBR,TR,TR,-0.048
2024-11-22 00:00:00+05:30,TR,OOL,BEAR,TR,-0.064
2024-11-25 00:00:00+05:30,BULL,OAR,TR,BULL,1.184
2024-11-26 00:00:00+05:30,BULL,OIM,TR,TR,0.54
2024-11-27 00:00:00+05:30,TR,OOH,BULL,BULL,1.341
2024-11-28 00:00:00+05:30,TR,OIM,TR,BEAR,-1.032
2024-11-29 00:00:00+05:30,BULL,OOL,BEAR,BEAR,-0.769
2024-12-02 00:00:00+05:30,BULL,OOL,TR,TR,0.549
2024-12-03 00:00:00+05:30,BULL,OAR,BULL,BULL,1.527
2024-12-04 00:00:00+05:30,TR,OOH,BULL,BULL,0.862
2024-12-05 00:00:00+05:30,BEAR,OOH,TR,BEAR,-0.841
2024-12-06 00:00:00+05:30,BEAR,OIM,BEAR,TR,-0.367
2024-12-09 00:00:00+05:30,BEAR,OOL,BEAR,TR,-0.133
2024-12-10 00:00:00+05:30,TR,OOL,BEAR,TR,-0.193
2024-12-11 00:00:00+05:30,TR,OOL,BEAR,BULL,2.401
2024-12-12 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-1.445
2024-12-13 00:00:00+05:30,BEAR,OBR,BEAR,BULL,1.751
2024-12-16 00:00:00+05:30,BULL,OOH,TR,TR,-0.234
2024-12-17 00:00:00+05:30,TR,OOL,TR,BEAR,-0.736
2024-12-18 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-2.92
2024-12-19 00:00:00+05:30,BULL,OBR,BEAR,BEAR,-1.853
2024-12-20 00:00:00+05:30,TR,OIM,BEAR,BEAR,-2.707
2024-12-23 00:00:00+05:30,BEAR,OIM,BEAR,TR,-0.507
2024-12-24 00:00:00+05:30,BULL,OIM,TR,TR,-0.164
2024-12-26 00:00:00+05:30,BEAR,OIM,TR,BULL,0.658
2024-12-27 00:00:00+05:30,TR,OOH,TR,TR,-0.343
2024-12-30 00:00:00+05:30,TR,OOL,TR,TR,0.049
2024-12-31 00:00:00+05:30,BEAR,OIM,TR,TR,-0.516
2025-01-01 00:00:00+05:30,BULL,OIM,BEAR,TR,0.016
2025-01-02 00:00:00+05:30,TR,OOH,BULL,TR,0.049
2025-01-03 00:00:00+05:30,BEAR,OOH,TR,TR,0.458
2025-01-06 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.96
2025-01-07 00:00:00+05:30,BULL,OOL,BEAR,TR,-0.266
2025-01-08 00:00:00+05:30,TR,OOH,TR,TR,0.168
2025-01-09 00:00:00+05:30,BULL,OIM,TR,BEAR,-2.593
2025-01-10 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-1.733
2025-01-13 00:00:00+05:30,BEAR,OBR,BEAR,BEAR,-1.843
2025-01-14 00:00:00+05:30,TR,OOL,BEAR,BULL,2.118
2025-01-15 00:00:00+05:30,TR,OAR,BULL,TR,-0.055
2025-01-16 00:00:00+05:30,TR,OAR,TR,TR,0.453
2025-01-17 00:00:00+05:30,BEAR,OAR,TR,TR,0.306
2025-01-20 00:00:00+05:30,BEAR,OOH,TR,BULL,1.23
2025-01-21 00:00:00+05:30,TR,OIM,TR,BEAR,-6.122
2025-01-22 00:00:00+05:30,BEAR,OOL,BEAR,BULL,0.652
2025-01-23 00:00:00+05:30,BULL,OOH,TR,BEAR,-3.041
2025-01-24 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-3.067
2025-01-27 00:00:00+05:30,BEAR,OBR,BEAR,BEAR,-0.954
2025-01-28 00:00:00+05:30,BEAR,OIM,BEAR,TR,-0.384
2025-01-29 00:00:00+05:30,BULL,OIM,TR,TR,0.042
2025-01-30 00:00:00+05:30,TR,OOH,BULL,BEAR,-2.024
2025-01-31 00:00:00+05:30,BULL,OIM,BEAR,BULL,1.049
2025-02-01 00:00:00+05:30,BULL,OAR,BULL,BEAR,-0.721
2025-02-03 00:00:00+05:30,TR,OBR,TR,BEAR,-1.227
2025-02-04 00:00:00+05:30,BULL,OIM,BEAR,BULL,2.831
2025-02-05 00:00:00+05:30,BULL,OOH,BULL,BEAR,-1.511
2025-02-06 00:00:00+05:30,TR,OOH,TR,TR,-0.148
2025-02-07 00:00:00+05:30,BULL,OBR,TR,TR,-0.048
2025-02-10 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.495
2025-02-11 00:00:00+05:30,BEAR,OBR,BEAR,BEAR,-1.754
2025-02-12 00:00:00+05:30,BEAR,OBR,BEAR,TR,0.0
2025-02-13 00:00:00+05:30,BULL,OIM,TR,BEAR,-0.782
2025-02-14 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.785
2025-02-17 00:00:00+05:30,TR,OOL,BEAR,TR,0.194
2025-02-18 00:00:00+05:30,BEAR,OOH,TR,TR,0.104
2025-02-19 00:00:00+05:30,BULL,OIM,TR,BULL,1.862
2025-02-20 00:00:00+05:30,BULL,OOH,BULL,BULL,1.898
2025-02-21 00:00:00+05:30,TR,OAR,BULL,BEAR,-1.914
2025-02-24 00:00:00+05:30,BEAR,OBR,BEAR,BEAR,-0.824
2025-02-25 00:00:00+05:30,BULL,OOL,TR,BEAR,-2.134
2025-02-27 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-0.871
2025-02-28 00:00:00+05:30,BEAR,OBR,BEAR,BEAR,-3.665
2025-03-03 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-2.078
2025-03-04 00:00:00+05:30,BULL,OOL,BEAR,BULL,2.196
2025-03-05 00:00:00+05:30,BULL,OOH,BULL,BULL,1.453
2025-03-06 00:00:00+05:30,TR,OAR,BULL,TR,-0.168
2025-03-07 00:00:00+05:30,BULL,OIM,BEAR,TR,-0.077
2025-03-10 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.428
2025-03-11 00:00:00+05:30,TR,OBR,BEAR,BULL,0.672
2025-03-12 00:00:00+05:30,BULL,OAR,BULL,BULL,2.494
2025-03-13 00:00:00+05:30,BEAR,OAR,BULL,BEAR,-2.598
2025-03-17 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-1.607
2025-03-18 00:00:00+05:30,BULL,OIM,BEAR,BULL,1.454
2025-03-19 00:00:00+05:30,BULL,OAR,BULL,BULL,0.969
2025-03-20 00:00:00+05:30,BULL,OOH,TR,TR,0.195
2025-03-21 00:00:00+05:30,BULL,OIM,TR,BEAR,-2.218
2025-03-24 00:00:00+05:30,TR,OIM,TR,BULL,0.775
2025-03-25 00:00:00+05:30,TR,OOH,TR,BEAR,-1.937
2025-03-26 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-1.5
2025-03-27 00:00:00+05:30,BULL,OOL,BEAR,TR,-0.283
2025-03-28 00:00:00+05:30,TR,OOH,TR,TR,0.0
2025-04-01 00:00:00+05:30,BULL,OOL,TR,BULL,0.709
2025-04-02 00:00:00+05:30,BEAR,OOH,BULL,BULL,0.711
2025-04-03 00:00:00+05:30,BULL,OOL,TR,TR,0.577
2025-04-04 00:00:00+05:30,BEAR,OIM,BULL,BEAR,-2.358
2025-04-07 00:00:00+05:30,BULL,OBR,BEAR,BULL,1.49
2025-04-08 00:00:00+05:30,BEAR,OAR,BULL,BULL,2.888
2025-04-09 00:00:00+05:30,BEAR,OOH,BULL,BULL,0.652
2025-04-11 00:00:00+05:30,TR,OAR,TR,BULL,1.153
2025-04-15 00:00:00+05:30,BEAR,OAR,BULL,BULL,2.01
2025-04-16 00:00:00+05:30,BULL,OOH,BULL,TR,0.493
2025-04-17 00:00:00+05:30,BEAR,OAR,BULL,BULL,3.15
2025-04-21 00:00:00+05:30,BEAR,OAR,TR,TR,-0.359
2025-04-22 00:00:00+05:30,TR,OOL,BEAR,BULL,2.146
2025-04-23 00:00:00+05:30,BULL,OAR,BULL,BULL,0.726
2025-04-24 00:00:00+05:30,TR,OOH,BULL,TR,0.143
2025-04-25 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.483
2025-04-28 00:00:00+05:30,BULL,OOL,BEAR,TR,0.448
2025-04-29 00:00:00+05:30,BEAR,OOH,BULL,TR,-0.12
2025-04-30 00:00:00+05:30,BULL,OOL,TR,BULL,1.076
2025-05-02 00:00:00+05:30,BULL,OOH,TR,BEAR,-1.857
2025-05-05 00:00:00+05:30,TR,OOL,BEAR,TR,0.135
2025-05-06 00:00:00+05:30,BEAR,OBR,TR,BEAR,-1.564
2025-05-07 00:00:00+05:30,BULL,OBR,BEAR,BULL,1.145
2025-05-08 00:00:00+05:30,TR,OOH,BULL,BEAR,-1.29
2025-05-09 00:00:00+05:30,TR,OBR,BEAR,TR,0.222
2025-05-12 00:00:00+05:30,BULL,OAR,BULL,BULL,0.748
2025-05-13 00:00:00+05:30,BULL,OOH,BULL,BULL,0.773
2025-05-14 00:00:00+05:30,TR,OOH,BULL,TR,-0.019
2025-05-15 00:00:00+05:30,BEAR,OIM,TR,BULL,2.213
2025-05-16 00:00:00+05:30,TR,OOH,BULL,BULL,0.946
2025-05-19 00:00:00+05:30,TR,OOH,TR,TR,0.362
2025-05-20 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.235
2025-05-21 00:00:00+05:30,BULL,OOL,BEAR,BULL,0.716
2025-05-22 00:00:00+05:30,BULL,OOH,BULL,TR,-0.561
2025-05-23 00:00:00+05:30,BULL,OIM,TR,BULL,1.897
2025-05-26 00:00:00+05:30,BULL,OOH,BULL,BEAR,-0.949
2025-05-27 00:00:00+05:30,TR,OBR,TR,BULL,3.672
2025-05-28 00:00:00+05:30,BEAR,OAR,BULL,BEAR,-1.273
2025-05-29 00:00:00+05:30,BEAR,OOL,BEAR,TR,-0.017
2025-05-30 00:00:00+05:30,BULL,OIM,TR,BEAR,-0.949
2025-06-02 00:00:00+05:30,BULL,OOL,TR,TR,0.21
2025-06-03 00:00:00+05:30,BEAR,OOH,TR,BEAR,-0.785
2025-06-04 00:00:00+05:30,TR,OOL,BEAR,BULL,2.075
2025-06-05 00:00:00+05:30,TR,OAR,BULL,TR,-0.034
2025-06-06 00:00:00+05:30,BEAR,OOH,TR,BULL,0.996
2025-06-09 00:00:00+05:30,BULL,OOH,TR,BULL,0.864
2025-06-10 00:00:00+05:30,TR,OAR,BULL,BEAR,-0.802
2025-06-11 00:00:00+05:30,BEAR,OOL,BEAR,BULL,0.999
2025-06-12 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.741
2025-06-13 00:00:00+05:30,BULL,OBR,BEAR,BULL,0.806
2025-06-16 00:00:00+05:30,BEAR,OOH,BULL,BULL,1.467
2025-06-17 00:00:00+05:30,TR,OAR,TR,BEAR,-1.023
2025-06-18 00:00:00+05:30,BULL,OBR,BEAR,BEAR,-0.859
2025-06-19 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.214
2025-06-20 00:00:00+05:30,BULL,OOL,BEAR,BULL,2.813
2025-06-23 00:00:00+05:30,TR,OIM,BULL,BULL,0.964
2025-06-24 00:00:00+05:30,BULL,OAR,TR,TR,0.083
2025-06-25 00:00:00+05:30,TR,OOH,TR,TR,0.017
2025-06-26 00:00:00+05:30,BULL,OOH,TR,BULL,0.677
2025-06-27 00:00:00+05:30,TR,OAR,BULL,BULL,2.705
2025-06-30 00:00:00+05:30,BULL,OOH,BULL,BEAR,-1.091
2025-07-01 00:00:00+05:30,BULL,OIM,TR,TR,0.213
2025-07-02 00:00:00+05:30,BEAR,OIM,TR,TR,-0.259
2025-07-03 00:00:00+05:30,BEAR,OIM,BEAR,TR,0.046
2025-07-04 00:00:00+05:30,BULL,OIM,BEAR,TR,0.031
2025-07-07 00:00:00+05:30,TR,OIM,TR,BULL,0.691
2025-07-08 00:00:00+05:30,BEAR,OOH,BULL,TR,0.382
2025-07-09 00:00:00+05:30,BULL,OOH,TR,TR,-0.467
2025-07-10 00:00:00+05:30,BULL,OOL,TR,TR,0.091
2025-07-11 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.76
2025-07-14 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.904
2025-07-15 00:00:00+05:30,BEAR,OIM,BEAR,TR,0.359
2025-07-16 00:00:00+05:30,BEAR,OIM,TR,TR,0.016
2025-07-17 00:00:00+05:30,TR,OIM,TR,BEAR,-0.657
2025-07-18 00:00:00+05:30,BEAR,OOH,TR,TR,-0.189
2025-07-21 00:00:00+05:30,BEAR,OIM,TR,TR,0.491
2025-07-22 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.567
2025-07-23 00:00:00+05:30,TR,OOL,BEAR,TR,0.16
2025-07-24 00:00:00+05:30,BULL,OOH,BULL,TR,-0.079
2025-07-25 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.749
2025-07-28 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.204
2025-07-29 00:00:00+05:30,BULL,OBR,TR,BULL,2.723
2025-07-30 00:00:00+05:30,BULL,OAR,BULL,BEAR,-0.682
2025-07-31 00:00:00+05:30,BULL,OBR,BEAR,TR,-0.076
2025-08-01 00:00:00+05:30,TR,OOH,BULL,TR,-0.182
2025-08-04 00:00:00+05:30,BULL,OIM,TR,TR,-0.374
2025-08-05 00:00:00+05:30,TR,OOH,BULL,BEAR,-1.054
2025-08-06 00:00:00+05:30,TR,OOL,TR,BEAR,-1.447
2025-08-07 00:00:00+05:30,BULL,OBR,BEAR,TR,-0.23
2025-08-08 00:00:00+05:30,BEAR,OOH,TR,BEAR,-0.664
2025-08-11 00:00:00+05:30,TR,OOL,BEAR,BULL,1.782
2025-08-12 00:00:00+05:30,BULL,OOH,BULL,TR,-0.532
2025-08-13 00:00:00+05:30,BULL,OIM,TR,TR,0.243
2025-08-14 00:00:00+05:30,BEAR,OIM,TR,TR,-0.198
2025-08-18 00:00:00+05:30,BEAR,OOH,BEAR,BEAR,-0.604
2025-08-19 00:00:00+05:30,BEAR,OIM,TR,TR,0.379
2025-08-20 00:00:00+05:30,TR,OIM,TR,TR,0.183
2025-08-21 00:00:00+05:30,BEAR,OIM,BEAR,BEAR,-1.234
2025-08-22 00:00:00+05:30,BULL,OIM,BEAR,BEAR,-1.018
2025-08-25 00:00:00+05:30,TR,OIM,BEAR,TR,-0.203
2025-08-26 00:00:00+05:30,BEAR,OOL,BEAR,TR,0.222
2025-08-28 00:00:00+05:30,BEAR,OOL,BEAR,TR,-0.418
2025-08-29 00:00:00+05:30,TR,OOL,BEAR,TR,0.144
2025-09-01 00:00:00+05:30,TR,OIM,TR,BULL,1.047
2025-09-02 00:00:00+05:30,BULL,OOH,TR,BEAR,-0.748
2025-09-03 00:00:00+05:30,TR,OOL,BEAR,BULL,0.641
2025-09-04 00:00:00+05:30,BEAR,OAR,BULL,BEAR,-1.434
2025-09-05 00:00:00+05:30,BULL,OOL,BEAR,BEAR,-1.072
2025-09-08 00:00:00+05:30,BULL,OIM,TR,TR,0.096
2025-09-09 00:00:00+05:30,TR,OIM,TR,BEAR,-1.013
2025-09-10 00:00:00+05:30,BULL,OIM,BEAR,TR,-0.577
2025-09-11 00:00:00+05:30,BULL,OOL,TR,TR,-0.512
2025-09-12 00:00:00+05:30,TR,OIM,TR,TR,0.016
2025-09-15 00:00:00+05:30,TR,OIM,TR,BULL,1.27
2025-09-16 00:00:00+05:30,TR,OOH,BULL,TR,-0.332
2025-09-17 00:00:00+05:30,TR,OIM,TR,TR,-0.237
2025-09-18 00:00:00+05:30,TR,OIM,TR,TR,0.332
2025-09-19 00:00:00+05:30,TR,OOH,TR,BEAR,-0.752
2025-09-22 00:00:00+05:30,TR,OOL,TR,BEAR,-1.134
2025-09-23 00:00:00+05:30,BEAR,OOL,BEAR,TR,-0.16
2025-09-24 00:00:00+05:30,BEAR,OOH,TR,BEAR,-1.442
2025-09-25 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.631
2025-09-26 00:00:00+05:30,BEAR,OBR,BEAR,BEAR,-0.772
2025-09-29 00:00:00+05:30,BULL,OOL,BEAR,BEAR,-1.408
2025-09-30 00:00:00+05:30,TR,OOL,TR,BEAR,-0.946
2025-10-01 00:00:00+05:30,BULL,OIM,TR,BULL,1.628
2025-10-03 00:00:00+05:30,TR,OOH,BULL,TR,0.3
2025-10-06 00:00:00+05:30,BULL,OOH,BULL,TR,0.327
2025-10-07 00:00:00+05:30,BULL,OOH,BULL,TR,0.356
2025-10-08 00:00:00+05:30,TR,OIM,TR,BEAR,-1.694
2025-10-09 00:00:00+05:30,BEAR,OOL,BEAR,TR,0.408
2025-10-10 00:00:00+05:30,BULL,OIM,TR,TR,-0.146
2025-10-13 00:00:00+05:30,TR,OBR,TR,BULL,0.85
2025-10-14 00:00:00+05:30,BEAR,OAR,BULL,BEAR,-1.084
2025-10-15 00:00:00+05:30,BULL,OOL,BEAR,BULL,0.936
2025-10-16 00:00:00+05:30,BEAR,OAR,BULL,TR,0.032
2025-10-17 00:00:00+05:30,BEAR,OOH,TR,TR,-0.097
2025-10-20 00:00:00+05:30,BULL,OOL,BEAR,BEAR,-1.332
2025-10-21 00:00:00+05:30,TR,OIM,TR,TR,-0.016
2025-10-23 00:00:00+05:30,TR,OIM,TR,BEAR,-1.278
2025-10-24 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.592
2025-10-27 00:00:00+05:30,BULL,OOL,BEAR,BEAR,-0.602
2025-10-28 00:00:00+05:30,BULL,OIM,TR,TR,-0.065
2025-10-29 00:00:00+05:30,BEAR,OOH,BULL,TR,0.194
2025-10-30 00:00:00+05:30,TR,OOH,BULL,TR,-0.257
2025-10-31 00:00:00+05:30,BULL,OBR,TR,BEAR,-1.256
2025-11-03 00:00:00+05:30,TR,OBR,TR,TR,0.426
2025-11-04 00:00:00+05:30,TR,OIM,TR,BEAR,-1.195
2025-11-06 00:00:00+05:30,BULL,OOL,BEAR,BEAR,-1.616
2025-11-07 00:00:00+05:30,BEAR,OBR,BEAR,BULL,1.511
2025-11-10 00:00:00+05:30,TR,OOH,TR,TR,0.265
2025-11-11 00:00:00+05:30,BULL,OBR,TR,BULL,71.288
